2400.00	2421.80	Suelta gatita suelta ¿Qué? Suelta gatita suelta Bueno Ya me
2421.80	2439.98	sienten como De Casa Bellaquita ¿Vegas Getafe o un Rocket
2439.98	2463.14	League? ¿Vegas Getafe? 100% ¿O casa? Ascensio ¿Cómo está usted?
2462.46	2474.16	Uy, ¿cómo está usted? Hola Nat, hola Elena Nat A
2474.16	2478.12	ver, vamos a tirar Bueno Bueno, pues seguimos quitando tierra
2482.82	2491.62	a ver voy a intentar a ver si hago de
2491.62	2498.78	alguien ahí la baja, ¿estás trabajando? ¿estás trabajando tú a
2498.78	2502.66	estas horas? nosotros sí que estamos trabajando aquí sudando de
2502.66	2512.20	sol a sol hay que más duro estar ahí en
2512.20	2520.96	la petroquímica o aquí aquí aquí aquí en la ciencia
2520.58	2544.60	pero química eso no es nada No, que te la
2544.60	2549.64	bajes tú. Digo, yo estoy trabajando ya. ¿Me ves aquí
2549.64	2562.68	en el Minecraft? Comete esa patata, poneme los huevos. Que
2562.68	2568.06	la bajes, dita. Seguramente tenga ya más cotización que tú,
2568.06	2581.86	gilipollas. a lo mejor por horas si eh mas que
2581.86	2588.98	yo mas horas que tu yo llevo un año llevo
2588.98	2593.68	un año eh yo llevo 8 horas pero yo en
2593.68	2598.66	un mes he hecho 360 horas eh ya son muchas
2600.28	2602.92	osea me refiero de que cada mes eran muchas horas
2605.12	2607.70	Se le decía la esencia, que llevo mascotización que él,
2607.70	2619.90	pero... Sí, sí, sí, cosa de tiempo. Imagino. Hola Ale.
2622.44	2627.50	Hola Ale. Dime al privado de empanadas. Vale, de empanadas.
2626.52	2633.24	Dime al privado. Te lo diré, ¿vale? Vale. Vale. Pero
2633.24	2634.90	no le digas a ver si me vas a mandar
2634.90	2639.78	cosas raras. Te vamos a poner para nada. Te imaginas.
2642.04	2647.36	¿Mañana quedamos antes del furbo o no? Eh, valeo. ¿Quieres
2647.36	2653.48	que le diga a Handro? Cuando se anima. ¿Quieres? A
2653.48	2658.86	ver si se pone más contento. Valeo. Vale, luego le
2658.86	2671.44	digas. ¿Estás en Albacete, no, Asensio? No sabrosos decirse a
2671.44	2674.70	mí, digo, porque no estoy en mi casa. Gente, ya
2674.70	2680.38	tengo mascotizancitos. Atenini. Hola, Abril. ¿Te has trabajado tú? Esta
2680.38	2689.22	es la novia del Joel. ¿Cómo están, Joel? Todo queda
2689.22	2700.56	en familia. ¿Qué? Todo va a quedar en familia Yo
2700.56	2703.60	la voy a dar Joel, tú, yo, Elian, todo en
2703.60	2710.54	familia familia yo el tuyo elían familia pachi amigo hola
2710.54	2730.86	pachi y podería Ya dormimos, no? Es bueno, vuelto a
2730.86	2737.72	la casa Yo me llevo una cama encima siempre Hola
2737.72	2748.14	Nuggets Te puedo comer? Asterisco Clip de esto, clip de
2748.14	2751.16	esto Clip de esto, por favor ¿Qué pasa si el
2751.16	2757.84	señor? Bueno Barra Hugo, madre mía por dios Hola septiembre
2760.02	2770.76	Octubre, ¿cómo va a ir? Mejor, peor Mejor, peor Vale,
2770.76	2774.38	¿cómo hago lo siguiente? ¿Sigo así haciéndole este giro o
2774.38	2777.54	tiro para el lago y luego ya sigo? ¿Dónde estás?
2779.52	2784.50	Mira Mira, mira en esta parte de la torre. Tengo
2784.50	2789.40	dos ideas, o seguir haciendo como un circulito, o darle
2789.40	2798.06	para el lado. Que no me queda madera, primero voy
2798.06	2801.08	a poner la piedra y luego... Vale, pero no puedes
2801.08	2806.88	que trabajar. Trabajar siempre se puede. Así está. Hola, Carla.
2809.04	2818.98	por ahí tira recto no ya todo recto para ello
2818.98	2823.22	y no si ya me vas limitando un poco para
2822.72	2827.84	planos sí pero lo digo por el otro lado ya
2827.84	2833.28	no no aquí que lo hago es al nivel de
2833.28	2837.30	la la tercera escalón o lo hablamos La escalerita está
2837.30	2840.80	bien, la escalerita está bien, eh. Si sigues a partir
2840.80	2843.08	de la escalerita de abajo, sobre todo. Yo creo que
2843.08	2845.06	al final vamos a tener demasiado sitio y no vamos
2845.06	2847.54	a saber qué poner, eh. Por eso, yo voy a
2847.54	2853.06	tirar ya para abajo que a mí me queda un
2853.06	2866.26	corazón en western aquí caramba si no tiene nada que
2866.26	2876.58	a poner vale hostias de cuánto luego ya este de
2876.58	2880.34	50 grados preguntar todos los bloques ahora en la hora
2880.34	2885.30	ahí me piro que vaya bien que feo ya que
2885.30	2903.60	te vayas 7 Hola Ramonet. Vale, 40. Cada 40 una
