749.82	752.56	de mi guitar Que lo puede hacer, pasa que la
752.56	758.92	conozco Y no lo va a hacer Osea a ella
758.92	771.60	le gustan estas cosas pero... Me la veo venir A
771.60	773.50	ver yo puedo hablar con Joel, le puedo decir Oye,
773.50	776.44	¿no se haces unos clips? No estaría bien, si pudiera
776.44	779.58	hacer unos clips hoy de los directos pasados, hubiera algo
779.58	780.94	más que no sea Ya, pero no lo va a
780.94	783.12	hacer, ahora que está en la masía con el novio
783.12	788.10	de su hermana y tal... Ya... Que va... No, porque
788.10	792.10	lo conozco yo también... Y... Me ha dicho que sí,
792.10	799.38	pero ese sí... Bueno... Jandro, lo puedo decir... Hola Pedro,
799.38	805.28	hola Noah Hola Noah, hola Pedro, hola Lanuxa. Hola Lanux.
806.20	808.74	Tengo la cabeza... cuando te vayas me he echado una
808.74	812.52	siesta... De esas que te levantas y se te cae
812.52	815.54	la baba. A mi que siempre se me cae la
815.54	828.02	baba. Te remoto, te remoto, te remoto. ¿Cómo te remoto?
831.24	834.94	Oli, ¿qué tal? ¿Puedo jugar? Es que es un server
834.94	840.34	para los dos. O sea, lo siento mucho. Si fuera
840.34	843.76	otro juego, no habría problema. Pero es que este server
843.76	847.80	es... ¿Tú también, tu carmalan? Siempre hacemos lo mismo. ¿Tú
847.80	851.90	también, tu minieta, extremo? Muy bien, Noah. ¿Y tú qué
851.90	858.76	tal? Muchas gracias por pasaros por el directo. Perdón, eh.
858.76	860.94	Si nos hubieras pillado en el repo con otra cosa,
860.94	863.76	la lucha... Es que siempre decimos que no por eso,
863.76	868.86	porque la gente se mete y quiere jugar. ¡Mierda! Claro,
868.86	871.70	si tenemos que meter a todo el mundo... Necesitonarlo al
871.70	878.30	corte, eh. Perdona, eh. No sabe mal decir que no,
878.30	885.60	eh, pero... Pero San Fagas ha ido. A ver, tiene
885.60	889.74	que respetar, ¿no? Creo que se entiende No, no, es
889.74	892.26	que es lo más normal ¿Qué tal, Noah? ¿De dónde
892.26	899.78	eres? Cuéntanos un poco ¿Entretenos? En vez de nosotros a
899.78	904.46	ti, tú a nosotros El directo es tuyo Si quieres
904.46	909.22	nos vamos, eh Te dejamos a ti hablando No te
909.22	910.60	preocupes Te dejamos a ti hablando para el chat Te
910.60	920.30	dejamos la contraseña No, ya he llegado al límite de...
920.76	925.54	Bueno, he cogido un montón Venga, para acabar la mierda
925.54	931.38	de muralla. Vale, nos alegramos, nos alegramos. ¿Te gusta el
931.38	937.04	Minecraft? Mucho, mucho. Vamos yo a jugar, os carregue el
937.04	939.92	stream, no os preocupéis. Así, así. Necesitamos a gente así
939.92	944.12	en nuestros directos. Así nos gusta, así nos gusta. Esto
944.12	948.88	estamos cansados ya. ¿No es la cara de niebla que
948.88	960.92	tenemos? ¿Sabes que no sé dónde he dejado lo de
960.92	963.78	la mina? Bueno, me lo puedo esperar, me lo puedo
963.78	966.74	esperar. Pues llevo jugando desde los 9, mira, como yo.
967.00	969.06	Bueno, yo desde los 6 años. Yo llevo jugando desde
969.06	972.06	los 6 años al Minecraft. Yo es que desde pequeño
972.06	973.98	no tenía consola, pero me lo veía en los vídeos
973.98	976.78	de vencer. O sea, mi primera consola creo que fue
976.78	978.82	a los... Bueno, la PSP, pero la PSP no estaba
978.82	982.50	en Minecraft. Bueno, sí, en la Xbox 360 sí que
982.50	986.90	jugaba en Minecraft. ¡Qué consola, eh! La Xbox 360, ¡qué
986.90	992.72	barbaridad! Ahí empezó a jugar Vegetta. En la Xbox 360,
992.72	995.14	sí, sí. Y yo veía, bueno, yo empecé a ver
995.14	997.20	a Vegetta, me acuerdo que es mi primer vídeo que
997.20	1006.06	vi, fue el especial 777. Ese vídeo me incautivó. ¿Te
1006.06	1012.26	incautivó? Sí, me incautivó. Vaya vicio de los seis, tú
1012.26	1015.54	lo que es un tobogán no sabes, ¿no? No, yo
1015.54	1018.84	no salía de casa, yo no salía de casa. Qué
1018.84	1020.88	feo, ¿cómo no vas a salir de casa, tío? Como
1020.88	1023.90	me hemos dicho que yo salía. Me gustaba salir. No
1023.90	1030.10	tenía amigos. Lo digo de broma, yo no sabía de
1030.10	1033.68	casa. Pues si sales de casa con seis años, bueno.
1035.86	1038.54	No es por nada, ¿eh? Pero... Yo es que estaba
1038.54	1044.54	con mi hermana solo ahí. No tenía amigos aquí, es
1044.54	1047.78	verdad, es verdad. Me había un friki. Me gustaba Vegetta,
1047.78	1050.92	Winnie, trajo a los vídeos de Apocalipsis y Minecraft. Aún
1050.92	1059.96	no me conocía. Hasta 12 años después. ¿Qué ocurrió? La
1059.96	1066.68	maravillosa. No hubiéramos llevado bien de pequeño a tuyo, porque
1066.68	1070.00	yo era un poco así. Es que tú de pequeño
1070.00	1072.48	decías que era fan de Vegetta y te miraban mal.
1073.14	1079.16	Si yo sufria bullying me llamaban niño rata. Lo que
1079.16	1082.42	pasa que empecé a pegar puñetazos. ¿Qué has dicho? A
1082.42	1086.94	mi me llamaban bordo, pero... Bueno, también, también, ¿no? Y
1086.94	1091.50	niño rata y... Lo que pasa que de que empecé
1091.50	1098.50	a pegar hostias... ... nadie se metía conmigo. Es verdad,
1098.50	1102.72	¿eh? Es triste que... puñetazos o no te respetan tío
1102.72	1107.94	yo en el cole no me pere yo ya en
1107.94	1112.22	la eso ahí sí que fue más no pero pasa
1112.22	1115.22	que en la eso yo ya me hice grande no
1115.22	1118.08	entonces yo en la eso pues lo que daba era
1118.08	1125.20	un poco de respeto supongo desde fuera Entré al directo
1125.20	1130.52	porque ponía que quizás os conozco, pero no me sonáis.
1130.48	1136.64	Bueno, pues encantado de conocerte. Nosotros tampoco te conocemos, por
1136.64	1140.24	lo que parece, pero un placer. Si te ha gustado,
1140.24	1143.66	dale un follow, que no cuesta nada. Un follow no,
1143.66	1151.48	¿eh? Un follow no. Follow sí. Cristina Padilla, bienvenida, Lapis
1151.48	1155.52	Punta, bienvenido y Rubén. Bienvenido. ¡Hola Rubén! Rubén es nombre
1155.52	1158.36	de Aura, eh. Rubén. Sí, yo conozco a un Rubén
1158.36	1163.40	y es un mani. Rubén, Diego. Bueno, Diego depende que
1163.40	1170.44	es Diego, ¿no? Y nombre de Aura. Luego... En verdad
1170.44	1174.06	mi nombre no es de ser famoso, eh. Javier. Javier
1174.06	1184.10	Hernández. Martos. Y tu DNI ya. 3, 8, 6. Bueno,
1184.10	1187.40	yo lo puedo publicar. Si, el de Spaggy ya lo
1187.40	1191.12	sabía, ¿no? Si. Va, va, va, va. Ha sido muy
1191.12	1200.00	malo. Quizás... ... ... ... ...
1200.00	1202.56	Tenemos amigos en común de Núñez, somos de... bueno, de
1202.56	1209.78	Reus. Tarragona. Núñez de Juana. ¿Te imaginas? Dicen, no, soy
1209.78	1218.78	un pueblo de Pelú. ¿No? ¿Perú? Bebe. Es broma, ¿eh?
1218.78	1226.08	Todos los peruanos. Que viva el ceviche. ¿Por qué me
1226.08	1227.68	decimos? Yo también soy de Reus, será por eso, puede
1227.68	1231.90	ser. Yo también soy de Reus. ah puede ser. Pues
1231.90	1234.48	no se que quieres, no la verdad. Ya que hubo
1234.48	1241.46	una gente que no te lo que... no hombre. Donde
1241.46	1248.52	estudiaba? o donde estudias? Igual la conocemos. Puede ser, eh.
1248.52	1252.88	Mira, el estudió, elismo ha estudiado donde? En el Pideburgar,
1252.88	1257.38	en el Gabriel Ferraté y en el Vicecamp. Y yo,
1257.38	1260.04	bueno, estudié en Rydomus, pero bueno, se me cuenta en
1260.04	1264.64	la bicheta y en el domenica. Ya no estudié aún
1264.64	1278.70	más. Me iba a estudiar. Hola Lidia. Hola, hola Lidia.
1279.92	1293.94	Hola Lidia. Me he equivocado. No se puede, a lo
1293.94	1297.10	mejor no me conoce a alguien así. Si, bueno, Laura
1297.10	1300.72	seguro que la conoce. Yo no más no conozco muchas,
1300.72	1304.04	así que... Yo es que no vivía en Reus, he
1304.04	1305.92	vivido que año hasta los 9 y estuve dos años
1305.92	1309.58	en el PI, cositas. Oye, estuve yo en el PI,
1309.58	1314.12	¿de qué año eres? Claro, cuando dices 0-10, no, no
1314.12	1319.66	te podías... Ahí ya me pierdo, ¿no? Claro. Y 0-8
1319.66	1322.62	también te pierdo, claro. A menos yo. Bueno, depende. Porque
1322.62	1325.44	como ahí va el hermano de... El 2006. Un año
1325.44	1328.14	más que tú. El 2006. ¿Y vas con el Eloy?
1328.14	1336.36	El Eloy, el Eric... El Uri... El Rubén... El Izan...
1340.10	1354.86	El Asensio Me arrepentió muy alto me arrepentio, tío, no,
1354.86	1357.56	perdón. La Carla, la Alba... El hijo es de Rubén,
1357.56	1363.32	ascenso también unión a Muldan. Ah, entonces fuiste en segundo,
1363.32	1373.26	¿no? ¡Ah! Perdón, eh. No tienes fuerza. Segundo, creo que
1373.26	1375.16	la haces. La que la tienes tanta piedra. Porque la
1375.16	1383.18	esencia iba... Iba al PI cuando tenía el segundo de
1383.18	1387.62	primaria. El segundo de primaria, sí. Entonces no me suenas,
1387.62	1395.00	pero... Hemos compartido oxígeno. Aparte que desde primaria es eso,
1395.00	1399.10	¿no? Sí. ¿Pero era eso? Primaria de primaria. ¡Buah! Pues
1399.10	1402.20	imagínate, ¿sabes? No te encuentras de nada de primaria. de
1402.20	1407.26	nada de primaria. Tampoco. Solo cuando me pegaban. Yo igual,
1407.26	1410.46	eh. Yo de cuando me robaban. Encima, yo que era
1410.46	1413.74	todo bueno, llevaba juguetes para que jugáramos todos, bueno, no
1413.74	1420.34	sé, claro. O sea, todos los niños llevaban juguetes, y
1420.34	1424.00	a mí me lo prohibieron, eh. Llamaron a mi madre,
1424.00	1425.74	que no, que el niño no traiga más juguetes, que
1425.74	1429.06	hace que haya problemas en el patio. No, no, no.
1429.50	1432.86	Era mi culpa encima, ¿sabes? Con toda la buena fe
1433.86	1435.98	Yo que los llevaba para jugar Yo, bueno, me llevaban
1435.98	1437.68	tres coches, ¿eh? Que tampoco es que me llevan aquí
1437.68	1445.06	un saco Si... Era problema, ¿sabes? No, no, si el
1445.06	1450.08	problema siempre... No te vale Eso me da más rabia
1450.96	1453.00	No, no, no, no, no, no, no, no... Uy, a
1453.00	1455.68	nadie le ha dado... No, creo que está el Mark
1457.12	1461.90	Sí, hombre, Mark. ¿Qué? ¿Marc? ¿Cómo lo vais? Ah, hola,
1461.90	1466.82	Mark. ¿Cómo estás? Gracias, que ayer nos avisó. Bueno, chicos,
1466.82	1469.12	dejo de disfrutar. Dale un follow, ¿eh, Noah? Dale un
1469.12	1481.28	follow. Ahí, Noah, se llama Noah. Y te vas. A
1481.28	1486.00	ver, sí. Espero que le haya dado follow, ¿eh? Hola,
1486.00	1493.52	Panko, agua. con agua con agua hay otro nombre ahí
1493.52	1495.44	no me llama que no te llama y no ha
1495.44	1497.46	dicho no a que le dices que yo no te
1497.46	1515.04	llamo a inoa a ver a un follow pero que
1515.04	1519.32	tiene que estar muy sabrosa en la boca que te
1519.32	1524.36	meta ¡Ahhh! ¡Ahhh! ¡Ahhh! ¡Ahhh! ¡Muchas gracias! ¡Te mando una
1524.36	1528.76	bendición desde aquí! ¡Qué remedio! ¡Ja! Esa es mi prima,
1528.76	1533.66	esa es mi tía del pueblo. ¡Ja! ¡Ja! ¡Ja! ¡Ja!
1533.30	1543.42	¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja!
1545.28	1563.92	¡Ja! ¡Ja! ¡Ja! ¡Ja! ¡Ja! que mala zona Emil Trujillo
1563.92	1571.24	se ha unido hombre Emil Trujillo estamos hablando de de
1571.24	1588.96	tu comunidad ¿Y Twitch cómo va? Hola Mir, ¿qué tal?
1589.96	1594.46	¿Cómo estás? Hola Nala, hombre Ian Un día más para
1594.46	1603.34	nosotros Hola Ian No hay nadie en Twitch ¿no? No
1617.26	1646.20	¡Suscríbete al canal! Abdel, dale. Abdel Hadid, 81. ¡Sí! ¡81!
1669.74	1673.72	Bueno, lo bueno que tenemos la historia, nos quieren seguir
1673.72	1677.02	ver a lo de Ibañ. Ya, no lo voy a...
1677.60	1681.32	Tenemos que hacer un directo relacionado a mi vídeo... ...de
1681.32	1688.32	Ibai... ...y decirle... Ibai, me has visto ya... ...pero tienes
1688.32	1691.60	que contestar y grabar contigo otra vez... ...hacer algo así...
1692.14	1697.02	...lo subimos a Tik Tok y nos hacemos virales... Vale...
1698.94	1703.00	¿Viste la idea que te mandé ayer? Y me llaman...
1702.52	1747.22	y me llaman. Vale. Vale, me tengo que ir. Me
1747.22	1750.20	reclaman para ir a la playa. Pues luego seguimos si
1750.20	1754.70	quieres. Si, intentaré no llegar muy tarde. Bueno, si no,
1754.70	1758.98	hacerlo aplanamos y ya. Bueno, a plano y tú haz
1758.98	1764.96	lo que quieras. No hacemos directo, estamos tranquilos solos. Vale,
1764.96	1769.34	cuando ponemos redirecto chill. Las zonas estas de la muralla
1769.34	1771.76	que han quedado con tierra porque como ha bajado nivel
1771.76	1778.10	y tal habría que cambiarlo. ¿De qué? Mira el directo.
1778.10	1782.16	La zona esa por ejemplo hay que ponerla de piedra.
1781.80	1785.26	Claro que me he salido que me han llamado. Ah,
1785.26	1788.88	sí, sí, sí. Luego le pongo piedra. Sí, sí, ya
1788.88	1790.48	lo voy haciendo. Alguna vez que he quitado algo de
1790.48	1794.88	tierra, lo voy haciendo eso, ¿eh? Vale. Ay, qué plano
1794.88	1797.84	está quedando. Qué bonito está quedando todo. La mierda, Nieve,
1797.84	1800.00	que no se va.
1800.94	1802.96	Ya, pues cuesta que se vaya, eh. Yo estoy viendo
1802.96	1806.32	que empieza a irse, pero... como es un... puedo quitarla,
1806.32	1809.92	eh, luego, si luego vemos... que tal... Si no con
1809.92	1813.18	agua se va, eh. Ya, pero yo con un comando
1813.18	1819.78	la quito en un momento. Vale, pues si quieres cerramos
1819.78	1824.18	ya. Si quieres esperarte 5 minutillos, que acabo de ir
1824.18	1826.28	con lo de la torre, a la de la muralla
1826.28	1831.10	esta. Bueno, pues te lo he dejado bastante plano, ¿no?
1831.12	1835.00	Ahí. Para que lo puedas seguir. Sí, bueno. Aquí, justo
1835.00	1837.18	en la de esto, tengo que bajar un montón, pero
1837.18	1842.08	bueno. Bueno, pues no, porque... No, porque si no, le
1842.08	1848.20	ponemos debajo una capa de tierra. Ahí. Ahí. Debajo de
1848.20	1850.60	esa torre. Le ponemos una capa de tierra y ya
1850.60	1856.20	está. Bueno, no la iba a bajar, ¿eh? Que me
1856.20	1860.84	da igual bajarlo, ¿eh? Bueno, como quieras. Pero claro, si
1860.84	1866.22	lo bajas... Aquí... Bueno, puedo hacer... Si lo quieres bajar,
1866.22	1870.24	bájalo. Hacemos aquí las peceras de Mosasauri y todo esto.
1875.86	1878.72	Podemos bajarlo, hacer la pecera igual, bajarlo... Y que se
1878.72	1883.38	pueda acceder dentro... Desde la muralla, con unas escaleras. Vale.
1883.94	1887.54	Y hacemos un lago gigante. Si, has visto que idea,
1887.54	1889.54	has visto que idea. El problema es que no se
1889.54	1894.88	ahora donde hacer la casa. Ah bueno, ha quedado bien
1894.88	1897.54	ahora, como es simétrico la puedo hacer en la puerta.
1898.36	1903.44	Recto de la puerta. Puedes hacerla, sino en el rectángulo
1903.17	1907.01	donde estás tú ahora Como idea, ¿no? Y hacerlo todo
1907.01	1911.11	eso Pues eso, hacer todo eso plano Y hacerlo desde
1911.11	1917.33	ahí Que coño, que es de esto grande ¿No? Y
1917.11	1925.13	Y eso Tú hazla donde quieras la casa Y yo
1925.13	1927.45	adapto la muralla donde la hagas A partir de estas
1927.45	1930.71	torres que tengo hechas ahora, hasta donde las tengo hechas,
1930.71	1938.99	yo me adapto. Ahora miraré ideas de casa. Vale. Yo
1938.99	1941.41	intenté mirar ideas de muralla, pero vamos, no vi ninguna
1941.41	1946.25	que me convenció. Y lo hice un poco así al
1946.25	1953.47	Tuntún. A la Tún. Vale. Bueno, a ver, yo creo
1953.47	1956.65	que... Es que no sé si hacer la Dadegisa. Más
1956.65	1959.83	que nada para que quede un poco diferente. Que no
1959.83	1966.81	sea todo oscuro. Porque... A ver, Adenis, ese cuarzo fue
1966.81	1971.71	mucha pereza. Mira, si quieres cerramos, ¿eh? De mientras, vamos
1971.71	1981.79	cerrando directo. Ay, mira que me estiro. Ok, y... Eso,
1981.79	1992.11	que... Por mi bien ¿Qué te parece? ¿Se ve bien
1992.11	1995.93	desde la muralla? Falta la torre entera Pero bueno, se
1995.93	1999.69	ve bien, ¿no? Es que está quedando Muy bonito irme
1999.69	2003.19	todo, ¿eh? Ya se está yendo la nieve, ¿eh? No
